index,time,time_str,pm2_5,pm10,carbon_monoxide,ozone,sulphur_dioxide,nh3,us_aqi,temperature,humidity,pressure,wind_speed,wind_direction,wind_direction_sin,wind_direction_cos,is_wind_from_high_pm,is_wind_from_low_pm,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm2_5_lag_24h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,pm10_lag_24h,co_lag_1h,o3_lag_1h,so2_lag_1h,temp_lag_1h,wind_speed_lag_1h,humidity_lag_1h,pressure_lag_1h,ozone_lag_3h,pm2_5_rolling_min_3h,pm2_5_rolling_mean_3h,pm2_5_rolling_max_3h,pm2_5_rolling_min_12h,pm2_5_rolling_mean_12h,pm2_5_rolling_max_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_max_24h,pm10_rolling_min_3h,pm10_rolling_mean_3h,pm10_rolling_mean_12h,pm10_rolling_mean_24h,temp_rolling_mean_3h,humidity_rolling_mean_3h,wind_speed_rolling_mean_3h,pressure_rolling_mean_3h,temp_rolling_mean_12h,humidity_rolling_mean_12h,wind_speed_rolling_mean_12h,pressure_rolling_mean_12h,ozone_rolling_mean_3h,ozone_rolling_mean_12h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_hot,is_night,is_morning_rush,is_evening_rush,is_high_pm2_5,is_high_o3,temp_humidity_interaction,temp_wind_interaction,wind_direction_temp_interaction,wind_direction_humidity_interaction,pressure_humidity_interaction,pm2_5_temp_interaction,pm2_5_humidity_interaction,pm2_5_pressure_interaction,pm10_temperature_interaction,pm10_pressure_interaction,co_pressure_interaction,o3_temp_interaction,so2_humidity_interaction
1778,2025-03-03 07:00:00+00:00,2025-03-03 07:00:00,56.41,87.22,600.81,130.18,10.25,20.52,151.0,21.94,49.0,1013.0,2.06,50.0,0.7660444431,0.6427876097,1,0,97.96,94.3,91.12,52.44,140.81,136.57,130.13,66.88,1321.79,72.24,4.59,19.94,3.09,64.0,1013.0,14.13,56.41,84.94749999999999,97.96,49.04,67.90384615384616,97.96,60.84625,97.96,87.22,123.6825,98.07461538461538,87.11749999999999,18.94,66.75,2.575,1013.25,17.863076923076925,70.07692307692308,1.7430769230769227,1011.0,61.7375,45.23230769230769,-0.42415271539403837,0.04734496843668766,0.07570556826849731,-0.38058376535757404,0.0861768368617684,0.3041267942583733,0.9659258262890683,-0.25881904510252063,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.0,1.0,0,0,1,0,1,1,1075.0600000000002,45.196400000000004,16.807015081614,37.536177711899995,49637.0,1237.6354,2764.0899999999997,57143.329999999994,1913.6068,88353.86,608620.5299999999,2856.1492000000003,502.25
1779,2025-06-19 06:00:00+00:00,2025-06-19 06:00:00,71.01,222.03,373.66,117.7,1.86,20.87,159.0,38.94,39.0,994.0,4.12,180.0,0.0,-1.0,0,1,69.13,68.66,68.34,43.84,212.81,203.97,192.95,93.59,386.15,110.61,1.96,36.94,4.12,41.0,995.0,99.3,68.34,69.285,71.01,58.48,65.22846153846153,71.01,59.222,71.01,192.95,207.94,162.8876923076923,127.1152,36.44,44.0,3.3475,994.75,34.55538461538461,49.76923076923077,1.980769230769231,993.6153846153846,107.89,109.12230769230769,0.027195139592073047,0.050133096716947656,0.6197536496350365,0.04332503171843428,0.32011415660859743,1.372368842825088,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,1,1,0,0,1,1,1518.6599999999999,160.4328,0.0,0.0,38766.0,2765.1294000000003,2769.3900000000003,70583.94,8645.8482,220697.82,371418.04000000004,4583.238,72.54
1780,2025-03-14 08:00:00+00:00,2025-03-14 08:00:00,18.21,21.79,453.95,135.9,3.52,11.15,64.0,29.64,26.0,1009.0,5.2,353.0,-0.1218693434,0.9925461516,0,0,19.66,28.88,40.04,17.98,24.12,36.22,50.0,29.88,473.98,128.75,4.17,28.45,5.3,29.0,1010.0,89.41,18.21,26.697499999999998,40.04,18.21,48.97692307692308,62.21,39.7552,62.21,21.79,33.0325,60.066153846153846,53.516000000000005,27.5775,30.0,5.1499999999999995,1010.25,22.406153846153845,36.07692307692308,3.2807692307692307,1008.7692307692307,114.97999999999999,84.34692307692308,-0.07375381485249233,-0.7019152070715338,0.012791991101223605,-0.09660033167495861,-0.7030526028890706,-0.27074966532797856,0.8660254037844387,-0.4999999999999998,0.29936312297335804,-0.9541392564000488,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,1,770.64,154.12800000000001,-3.612207338376,-3.1686029284,26234.0,539.7444,473.46000000000004,18373.89,645.8556,21986.11,458035.55,4028.076,91.52
1781,2025-08-01 10:00:00+00:00,2025-08-01 10:00:00,43.0,143.52,148.31,74.4,4.46,1.32,119.0,35.94,52.0,997.0,4.12,230.0,-0.7660444431,-0.6427876097,0,1,42.82,42.83,42.43,49.82,143.68,146.32,148.89,187.93,147.34,74.11,4.47,35.94,3.09,52.0,998.0,66.5,42.43,42.769999999999996,43.0,26.93,36.76076923076923,43.0,37.7892,49.82,143.52,145.6025,137.28846153846155,135.768,35.19,53.5,3.09,998.0,31.786153846153848,66.76923076923077,1.5846153846153848,997.5384615384615,71.80250000000001,56.24384615384615,0.004203643157403076,0.13606340819022453,-0.13689281413087115,-0.0011135857461024262,0.034378378378378455,-0.23631139253977543,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1,0,0,0,1,0,1868.8799999999999,148.0728,-27.531637285013996,-39.834311041199996,51844.0,1545.4199999999998,2236.0,42871.0,5158.1088,143089.44,147865.07,2673.936,231.92
1782,2025-07-01 10:00:00+00:00,2025-07-01 10:00:00,22.49,80.13,129.18,71.71,0.77,3.93,73.0,38.94,47.0,992.0,7.2,230.0,-0.7660444431,-0.6427876097,0,1,23.27,24.94,30.09,16.15,82.58,87.87,108.11,56.94,129.45,71.3,0.87,38.94,7.2,47.0,993.0,70.85,22.49,25.197499999999998,30.09,22.49,30.05307692307692,35.88,23.9108,35.88,80.13,89.6725,116.55923076923077,93.256,38.19,49.25,7.4575,993.5,34.94,60.23076923076923,5.382307692307693,994.1538461538462,71.30749999999999,62.665384615384625,-0.033519553072625746,-0.3151644336175397,0.3925696594427245,-0.0296682005328167,-0.41305303252270736,0.4072708113804004,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,1830.1799999999998,280.368,-29.829770614313997,-36.0040888257,46624.0,875.7605999999998,1057.03,22310.079999999998,3120.2621999999997,79488.95999999999,128146.56000000001,2792.3873999999996,36.19
1783,2025-05-04 05:00:00+00:00,2025-05-04 05:00:00,73.14,191.75,386.66,109.67,3.79,20.61,160.0,29.94,48.0,1005.0,0.0,0.0,0.0,1.0,0,0,71.8,70.77,70.78,67.63,178.15,155.44,152.64,149.43,414.49,96.18,3.72,28.94,2.06,48.0,1005.0,79.61,70.77,71.6225,73.14,65.08,69.79076923076921,73.14,66.1008,73.14,152.64,169.495,162.67846153846156,162.3716,28.44,51.0,1.8025000000000002,1005.0,28.67615384615385,47.61538461538461,3.8046153846153854,1003.4615384615385,91.275,86.8546153846154,0.018662952646239604,0.0343657191344931,0.0814727192074524,0.0763401627841706,0.2660108279413706,0.2832095295456066,0.9659258262890683,0.25881904510252074,0.7247927872291199,0.6889669190756866,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,1,1437.1200000000001,0.0,0.0,0.0,48240.0,2189.8116,3510.7200000000003,73505.7,5740.995,192708.75,388593.30000000005,3283.5198,181.92000000000002
1784,2025-07-09 01:00:00+00:00,2025-07-09 01:00:00,28.9,115.27,119.49,53.03,1.67,8.97,86.0,29.94,79.0,996.0,3.09,180.0,0.0,-1.0,0,1,27.04,25.47,24.48,20.37,109.72,105.28,102.32,105.06,118.45,52.28,1.42,29.94,3.09,79.0,994.0,52.22,24.48,26.472500000000004,28.9,16.64,22.876153846153844,28.9,20.5748,28.9,102.32,108.1475,89.03384615384616,81.43,30.44,76.5,3.605,994.75,31.478461538461538,74.38461538461539,3.88,994.6153846153846,52.385,55.083846153846146,0.06878698224852069,0.22250423011844322,0.41875306823760416,0.05058330295297117,0.2092950062945867,0.09718256234532642,0.25881904510252074,0.9659258262890683,0.9680771188662043,-0.2506525322587204,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,2365.26,92.5146,0.0,0.0,78684.0,865.266,2283.1,28784.399999999998,3451.1838000000002,114808.92,119012.04,1587.7182,131.93
1785,2025-04-21 13:00:00+00:00,2025-04-21 13:00:00,15.61,45.79,184.66,138.94,1.85,5.83,58.0,37.94,10.0,1005.0,3.09,310.0,-0.7660444431,0.6427876097,0,1,15.11,15.9,16.79,11.94,43.85,44.3,45.12,43.43,155.35,153.61,1.92,37.94,0.0,7.0,1005.0,157.2,15.11,15.8525,16.79,15.11,21.322307692307692,39.06,17.938000000000002,39.06,43.85,44.76499999999999,57.301538461538456,56.2188,37.69,7.5,1.2875,1004.75,31.549230769230768,14.0,3.933076923076924,1006.3076923076923,151.385,134.39538461538461,0.03309066843150232,-0.44625753813409014,0.3073701842546064,0.044241733181299835,-0.2798049701163888,0.05434031775270549,-0.2588190451025208,-0.9659258262890683,-0.8978045395707417,-0.44039415155763423,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,1,379.4,117.23459999999999,-29.063726171213997,-7.660444431,10050.0,592.2434,156.1,15688.05,1737.2725999999998,46018.95,185583.3,5271.383599999999,18.5
1786,2025-03-11 23:00:00+00:00,2025-03-11 23:00:00,68.74,90.46,1041.41,18.42,1.97,41.54,158.0,17.94,82.0,1011.0,0.0,0.0,0.0,1.0,0,0,64.71,62.86,62.82,30.88,85.21,83.94,85.35,44.06,1014.71,25.39,1.89,18.94,0.0,68.0,1011.0,36.12,62.82,64.7825,68.74,29.74,49.863846153846154,68.74,40.187200000000004,68.74,83.94,86.24,68.33692307692309,55.952799999999996,18.94,71.5,0.0,1011.25,21.94,58.15384615384615,0.47538461538461535,1012.0769230769231,27.85,64.02923076923076,0.06227785504558803,0.2750881098126507,1.2260362694300517,0.06161248679732426,0.17434765675710753,1.0531093962778026,-0.25881904510252157,0.9659258262890681,0.7907757369376989,-0.6121059825476626,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,1,0,0,1,0,1471.0800000000002,0.0,0.0,0.0,82902.0,1233.1956,5636.679999999999,69496.14,1622.8524,91455.06,1052865.51,330.45480000000003,161.54
1787,2025-03-23 16:00:00+00:00,2025-03-23 16:00:00,54.65,82.6,694.27,77.96,5.3,49.65,148.0,28.94,34.0,1012.0,0.0,0.0,0.0,1.0,0,0,48.75,39.16,30.38,66.41,75.3,63.15,52.05,93.43,647.54,82.97,5.36,29.94,0.0,30.0,1012.0,125.89,30.38,43.235,54.65,26.7,65.46923076923076,168.29,83.7556,168.29,52.05,68.275,89.07692307692308,110.73440000000001,30.939999999999998,28.25,1.03,1011.25,30.247692307692304,30.076923076923077,2.4561538461538457,1011.9230769230769,96.3825,121.89615384615385,0.12102564102564099,0.9496967534784159,-0.17708176479445864,0.09694555112881803,0.7600681866609843,-0.11591565878197593,-0.8660254037844384,-0.5000000000000004,-0.9987165071710528,-0.05064916883871355,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,0,0,0,1,0,983.96,0.0,0.0,0.0,34408.0,1581.5710000000001,1858.1,55305.799999999996,2390.444,83591.2,702601.24,2256.1623999999997,180.2
1788,2025-07-22 15:00:00+00:00,2025-07-22 15:00:00,29.91,97.56,159.01,70.79,2.15,6.99,88.0,35.94,52.0,993.0,5.14,230.0,-0.7660444431,-0.6427876097,0,1,30.8,31.52,32.24,22.1,95.27,92.24,89.62,68.43,160.02,75.18,2.17,37.94,6.17,50.0,993.0,84.03,29.91,31.1175,32.24,29.91,34.20461538461539,46.38,31.1708,46.38,89.62,93.6725,103.94846153846154,102.2184,37.69,49.0,6.17,993.0,36.94,52.84615384615385,5.8561538461538465,994.9230769230769,77.48750000000001,79.05230769230769,-0.028896103896103913,-0.06764339152119696,0.35339366515837095,0.024036947622546514,0.174996989040106,0.42569048662867154,-0.7071067811865471,-0.7071067811865479,-0.9680771188662041,-0.2506525322587213,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,1868.8799999999999,184.7316,-27.531637285013996,-39.834311041199996,51636.0,1074.9654,1555.32,29700.63,3506.3064,96877.08,157896.93,2544.1926,111.8
1789,2025-05-31 23:00:00+00:00,2025-05-31 23:00:00,49.44,102.07,313.69,106.08,6.63,25.68,135.0,30.94,40.0,998.0,3.09,50.0,0.7660444431,0.6427876097,1,0,48.66,47.66,46.0,66.24,102.02,101.16,99.28,175.55,310.15,107.84,7.21,30.94,3.09,40.0,997.0,111.4,46.0,47.94,49.44,44.74,47.79384615384615,49.88,55.59440000000001,74.91,99.28,101.1325,119.11999999999999,149.2592,31.19,39.25,3.09,997.25,34.94,34.92307692307692,4.117692307692309,995.6153846153846,108.86999999999999,116.54999999999998,0.016029593094944537,0.06026163414111076,-0.25362318840579706,0.000490099980395973,-0.041146077970878436,-0.41857020791797217,-0.25881904510252157,0.9659258262890681,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,1,1237.6000000000001,95.6046,23.701415069514,30.641777724,39920.0,1529.6736,1977.6,49341.119999999995,3158.0458,101865.85999999999,313062.62,3282.1152,265.2
1790,2025-05-07 03:00:00+00:00,2025-05-07 03:00:00,63.66,181.28,568.18,42.81,1.63,52.16,155.0,28.94,61.0,1005.0,0.0,0.0,0.0,1.0,0,0,62.59,62.05,61.26,47.82,169.89,162.32,156.71,97.94,532.31,40.34,1.47,26.94,0.0,69.0,1004.0,45.39,61.26,62.39,63.66,44.47,55.76846153846154,63.66,47.331199999999995,63.66,156.71,167.54999999999998,135.4653846153846,109.75800000000001,28.365,58.5,0.45,1004.0,30.070769230769226,51.92307692307692,0.29692307692307696,1003.2307692307693,42.855000000000004,58.122307692307686,0.01709538264898535,0.1295244854506742,0.3312421580928481,0.06704338101124266,0.3462052576860241,0.8509291402899735,0.7071067811865475,0.7071067811865476,0.9884683243281114,0.1514277775045767,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,1,0,0,1,0,1765.3400000000001,0.0,0.0,0.0,61305.0,1842.3204,3883.2599999999998,63978.299999999996,5246.2432,182186.4,571020.8999999999,1238.9214000000002,99.42999999999999
1791,2025-05-01 20:00:00+00:00,2025-05-01 20:00:00,49.95,145.16,278.94,85.11,2.94,20.47,137.0,31.94,33.0,1003.0,9.26,90.0,1.0,0.0,1,0,48.64,48.69,47.44,33.2,143.43,138.15,140.56,84.05,286.3,88.0,3.0,34.94,11.32,38.0,1003.0,84.53,47.44,48.67999999999999,49.95,37.02,42.42153846153846,49.95,41.952,53.29,138.15,141.82500000000002,136.30230769230772,130.8268,34.19,35.75,6.175000000000001,1003.5,39.55538461538462,24.307692307692307,3.326153846153846,1002.1538461538462,85.1275,104.68538461538462,0.02693256578947373,0.20739666424945627,0.5045180722891566,0.012061632852262355,0.06971260132645549,0.7270672218917311,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0,1054.02,295.7644,31.94,33.0,33099.0,1595.4030000000002,1648.3500000000001,50099.850000000006,4636.4104,145595.48,279776.82,2718.4134,97.02
1792,2025-07-14 20:00:00+00:00,2025-07-14 20:00:00,71.13,87.63,625.33,98.73,3.92,18.58,159.0,28.94,74.0,999.0,2.06,50.0,0.7660444431,0.6427876097,1,0,71.11,71.01,70.15,59.46,86.37,85.01,82.8,102.98,613.92,106.82,4.34,29.94,3.09,70.0,1000.0,122.36,70.15,70.85000000000001,71.13,68.46,71.04153846153845,75.75,72.5724,100.59,82.8,85.4525,84.73461538461538,99.0064,29.94,70.0,2.8325,999.25,32.324615384615385,58.23076923076923,4.354615384615386,998.4615384615385,110.68,132.7753846153846,0.00028125439459985967,0.029079861111110977,0.19626639757820374,0.014588398749565716,0.10938093429548046,-0.14905806952806377,-0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0,1,0,2141.56,59.616400000000006,22.169326183314,56.6872887894,73926.0,2058.5022,5263.62,71058.87,2536.0122,87542.37,624704.67,2857.2462,290.08
1793,2025-04-11 04:00:00+00:00,2025-04-11 04:00:00,50.5,130.48,373.03,66.18,5.55,13.68,138.0,27.94,36.0,1001.0,2.06,50.0,0.7660444431,0.6427876097,1,0,50.14,49.29,48.69,61.66,127.98,127.16,128.42,181.07,370.54,52.01,4.87,25.94,3.09,44.0,1001.0,53.39,48.69,49.655,50.5,39.96,46.38846153846154,50.5,45.813599999999994,71.07,127.16,128.51,128.16384615384618,129.2908,26.44,42.75,2.06,1000.5,29.786153846153844,40.0,3.9369230769230774,999.0769230769231,55.7025,64.11615384615385,0.007179896290386905,0.08299378082779321,-0.18099253973402527,0.019534302234724063,-0.07005915472881485,-0.2793947092284752,0.8660254037844386,0.5000000000000001,0.7907757369376989,-0.6121059825476626,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,1005.84,57.556400000000004,21.403281740214002,27.5775999516,36036.0,1410.97,1818.0,50550.5,3645.6112,130610.48,373403.02999999997,1849.0692000000004,199.79999999999998
1794,2025-07-25 16:00:00+00:00,2025-07-25 16:00:00,39.7,161.58,207.15,56.11,1.87,13.8,111.0,34.94,63.0,993.0,2.06,270.0,-1.0,-0.0,0,1,39.64,38.69,37.54,24.49,161.77,159.6,157.68,89.59,199.28,59.98,1.94,34.94,2.06,63.0,992.0,70.9,37.54,38.8925,39.7,36.14,38.47769230769231,43.89,33.0716,43.89,157.68,160.1575,153.25461538461536,131.35,35.94,59.5,2.3175000000000003,992.25,34.63230769230769,64.07692307692308,1.3469230769230771,993.4615384615385,62.912499999999994,70.65615384615384,0.0015136226034309353,0.09336270999724594,0.6210698244181301,-0.0011745070161340034,0.06914576854363805,0.8035495032927783,-0.8660254037844384,-0.5000000000000004,-0.9377521321470804,0.3473052528448203,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0,2201.22,71.9764,-34.94,-63.0,62559.0,1387.118,2501.1000000000004,39422.100000000006,5645.6052,160448.94,205699.95,1960.4833999999998,117.81
1795,2025-07-28 03:00:00+00:00,2025-07-28 03:00:00,56.14,196.6,165.28,52.64,3.91,9.08,151.0,31.94,62.0,995.0,3.09,230.0,-0.7660444431,-0.6427876097,0,1,57.63,58.62,58.77,53.66,195.42,194.56,194.59,191.8,156.88,57.06,3.91,30.94,3.09,70.0,994.0,64.99,56.14,57.790000000000006,58.77,46.91,52.88307692307693,58.77,55.2196,62.84,194.56,195.2925,177.55999999999997,185.7672,31.19,68.0,2.8325,994.0,33.68153846153846,61.07692307692308,2.9253846153846155,992.6923076923077,59.182500000000005,61.70384615384615,-0.025854589623460038,0.0650730411686587,0.04621692135669035,0.006038276532596494,0.05144935287196494,0.02502606882168917,0.7071067811865475,0.7071067811865476,-0.5712682150947924,0.8207634412072763,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,0,0,1,0,1980.28,98.6946,-24.467459512614,-47.4947554722,61690.0,1793.1116000000002,3480.68,55859.3,6279.404,195617.0,164453.6,1681.3216,242.42000000000002
1796,2025-05-15 10:00:00+00:00,2025-05-15 10:00:00,26.56,81.89,118.43,123.29,2.04,2.59,81.0,46.79,7.0,999.0,5.93,222.0,-0.6691306064,-0.7431448255,0,1,27.94,31.79,42.84,28.99,86.35,98.48,134.09,92.53,117.85,121.36,2.2,46.62,6.08,7.0,999.0,122.22,26.56,32.2825,42.84,26.56,42.43076923076923,60.81,38.4996,60.81,81.89,100.20249999999999,134.70615384615382,118.0724,46.309999999999995,7.75,5.737500000000001,999.75,40.08230769230769,17.307692307692307,5.593846153846154,1001.0,122.0875,90.30153846153846,-0.049391553328561294,-0.4678421158084552,-0.08382200758882373,-0.05165026056745795,-0.5423094120277219,-0.11498973305954827,0.49999999999999994,-0.8660254037844387,0.10116832198743272,-0.994869323391895,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,0,0,1,327.53,277.4647,-31.308621073456,-4.6839142448,6993.0,1242.7423999999999,185.92,26533.44,3831.6331,81808.11,118311.57,5768.7391,14.280000000000001
1797,2025-06-06 20:00:00+00:00,2025-06-06 20:00:00,40.74,140.26,211.78,73.16,2.47,31.79,114.0,35.94,44.0,1000.0,0.0,0.0,0.0,1.0,0,0,40.93,40.89,40.09,54.3,138.3,136.16,132.77,156.71,223.53,75.77,2.67,35.94,0.0,44.0,1001.0,83.02,40.09,40.6625,40.93,36.23,39.06153846153846,41.57,47.5524,65.07,132.77,136.8725,135.99076923076922,157.54240000000001,36.44,43.25,1.2875,1000.75,38.63230769230769,36.0,2.2976923076923077,1000.7692307692307,77.9125,95.63384615384615,-0.004642071829953524,0.0878504672897196,-0.24972375690607726,0.014172089660158925,0.08897515527950293,-0.10497096547763395,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1,0,0,0,1,0,1581.36,0.0,0.0,0.0,44000.0,1464.1956,1792.5600000000002,40740.0,5040.944399999999,140260.0,211780.0,2629.3704,108.68
1798,2025-03-10 18:00:00+00:00,2025-03-10 18:00:00,102.67,136.05,947.95,85.83,4.23,52.18,175.0,20.94,68.0,1015.0,3.09,50.0,0.7660444431,0.6427876097,1,0,129.09,145.45,150.48,138.96,166.88,183.94,186.99,187.67,1174.93,83.68,5.42,23.94,0.0,57.0,1015.0,84.4,102.67,131.92249999999999,150.48,102.67,127.06230769230771,150.48,117.1192,150.48,136.05,168.46499999999997,159.11384615384617,149.9048,24.19,54.0,0.7725,1014.75,27.016923076923078,43.0,2.773076923076923,1013.9230769230769,83.6825,128.52461538461537,-0.20466341312262762,-0.1410524554505145,-0.26115428900403,-0.18474352828379664,-0.09721300597212991,-0.27505728139819885,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,1.0,6.123233995736766e-17,0.0,1.0,0,0,0,1,1,0,1423.92,64.7046,16.040970638514,52.0910221308,69020.0,2149.9098000000004,6981.56,104210.05,2848.8870000000006,138090.75,962169.25,1797.2802000000001,287.64000000000004
1799,2025-03-02 06:00:00+00:00,2025-03-02 06:00:00,132.46,158.37,1348.5,98.71,4.11,32.93,191.0,20.94,49.0,1017.0,0.0,0.0,0.0,1.0,0,0,,117.78,116.28,92.3,,142.75,139.16,106.75,,,,,,,,7.96,116.28,122.17333333333333,132.46,91.05,107.34250000000002,132.46,95.84999999999998,132.46,139.16,146.76,124.21083333333335,110.03625,15.273333333333333,74.66666666666667,0.0,1017.0,15.023333333333333,79.58333333333333,0.17166666666666666,1015.75,42.29333333333333,36.82916666666666,,0.22161763349626487,0.4351029252437704,,0.2898680566867568,0.4835597189695551,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,1,0,0,1,0,1026.0600000000002,0.0,0.0,0.0,49833.0,2773.7124000000003,6490.54,134711.82,3316.2678,161062.29,1371424.5,2066.9874,201.39000000000001
1800,2025-07-08 23:00:00+00:00,2025-07-08 23:00:00,25.47,105.28,119.97,52.01,1.27,9.22,79.0,30.94,74.0,994.0,4.12,180.0,0.0,-1.0,0,1,24.48,24.11,23.9,19.87,102.32,100.36,98.06,99.81,123.95,52.22,1.25,30.94,4.12,74.0,995.0,52.93,23.9,24.49,25.47,16.0,21.048461538461538,25.47,19.9364,25.47,98.06,101.505,79.52384615384615,80.524,30.69,74.0,4.12,994.75,32.47846153846154,71.23076923076923,4.3538461538461535,994.3076923076923,52.459999999999994,57.4153846153846,0.04044117647058817,0.15615070358601896,0.28183190739808744,0.028928850664581784,0.26250149898069314,0.0548041278429015,-0.25881904510252157,0.9659258262890681,0.9987165071710528,-0.05064916883871264,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,2289.56,127.4728,0.0,0.0,73556.0,788.0418,1884.78,25317.18,3257.3632000000002,104648.32,119250.18,1609.1894,93.98
1801,2025-07-08 09:00:00+00:00,2025-07-08 09:00:00,15.2,48.05,135.83,68.72,1.61,3.15,58.0,37.94,50.0,994.0,7.2,270.0,-1.0,-0.0,0,1,15.66,17.33,19.5,18.23,50.78,60.53,76.62,64.29,132.39,68.46,1.91,36.94,6.17,56.0,995.0,65.47,15.2,16.9225,19.5,15.2,19.166923076923077,21.0,18.0576,21.0,48.05,58.995000000000005,86.67384615384616,75.8392,36.19,56.0,5.915,995.25,32.24769230769231,65.6923076923077,4.434615384615385,995.3846153846154,67.6,55.49384615384616,-0.029374201787994946,-0.2761904761904762,-0.16620954470652777,-0.05376132335565191,-0.5384689270963404,-0.25260538186343146,0.7071067811865476,-0.7071067811865475,0.9987165071710528,-0.05064916883871264,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0,1,0,0,0,1897.0,273.168,-37.94,-50.0,49700.0,576.688,760.0,15108.8,1823.0169999999998,47761.7,135015.02000000002,2607.2367999999997,80.5
1802,2025-04-11 23:00:00+00:00,2025-04-11 23:00:00,53.99,88.69,365.29,102.77,5.22,14.59,147.0,25.94,53.0,1003.0,2.06,90.0,1.0,0.0,1,0,54.03,54.4,53.72,47.69,90.15,93.11,94.07,137.42,353.81,108.06,5.14,26.94,2.06,50.0,1003.0,120.25,53.72,54.035000000000004,54.4,30.32,43.67307692307692,54.4,44.9332,61.38,88.69,91.50500000000001,82.86692307692307,98.87440000000001,27.44,49.75,2.83,1003.0,30.939999999999998,39.07692307692308,3.246153846153846,1001.6923076923077,111.455,124.28461538461536,-0.0007403294466037228,0.20379041248606466,0.13210316628223956,-0.01619523017193575,0.050829383886255824,-0.35460631640227036,-0.25881904510252157,0.9659258262890681,0.7907757369376989,-0.6121059825476626,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,1,1374.8200000000002,53.436400000000006,25.94,53.0,53159.0,1400.5006,2861.4700000000003,54151.97,2300.6186000000002,88956.06999999999,366385.87,2665.8538,276.65999999999997
