index,time,time_str,pm2_5,pm10,carbon_monoxide,ozone,sulphur_dioxide,nh3,us_aqi,temperature,humidity,pressure,wind_speed,wind_direction,wind_direction_sin,wind_direction_cos,is_wind_from_high_pm,is_wind_from_low_pm,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,co_lag_1h,o3_lag_1h,so2_lag_1h,pm2_5_rolling_min_3h,pm2_5_rolling_mean_3h,pm2_5_rolling_min_12h,pm2_5_rolling_mean_12h,pm10_rolling_min_3h,pm10_rolling_mean_3h,pm10_rolling_mean_24h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_hot,is_night,is_morning_rush,is_evening_rush,is_high_pm2_5,is_high_o3,temp_humidity_interaction,temp_wind_interaction,wind_direction_temp_interaction,wind_direction_humidity_interaction,pressure_humidity_interaction,co_pressure_interaction,o3_temp_interaction,so2_humidity_interaction
168,2025-07-09 11:00:00+00:00,2025-07-09 11:00:00,29.19,91.22,139.18,75.71,1.02,2.87,87.0,37.94,47.0,993.0,8.23,230.0,-0.7660444431,-0.6427876097,0,1,32.73,35.99,39.45,100.64,109.43,119.08,141.09,78.83,1.24,29.19,34.339999999999996,25.47,34.81153846153846,91.22,105.0925,100.7684,-0.10815765352887247,-0.2957780458383595,0.8243750000000001,-0.09360095389507156,-0.39295933985492787,0.8214856230031949,0.258819045102521,-0.9659258262890682,0.9680771188662043,-0.2506525322587204,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,1783.1799999999998,312.2462,-29.063726171213997,-36.0040888257,46671.0,138205.74000000002,2872.4374,47.94
169,2025-07-18 23:00:00+00:00,2025-07-18 23:00:00,39.26,97.49,535.4,40.86,0.62,14.12,110.0,31.94,74.0,998.0,0.0,0.0,0.0,1.0,0,0,38.69,37.87,36.59,93.68,88.13,80.51,558.85,43.02,0.71,36.59,38.1025,20.16,30.475384615384616,80.51,89.9525,75.9196,0.014732489015249426,0.23653543307086608,-0.3052557069545213,0.04067036720751482,0.7209179170344219,-0.31369236184442106,-0.25881904510252157,0.9659258262890681,-0.4853019625310808,-0.8743466161445822,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,2363.56,0.0,0.0,0.0,73852.0,534329.2,1305.0684,45.88
170,2025-07-01 05:00:00+00:00,2025-07-01 05:00:00,33.84,136.0,139.63,55.72,2.49,6.47,97.0,34.94,59.0,996.0,5.14,230.0,-0.7660444431,-0.6427876097,0,1,32.84,32.8,32.91,136.52,136.31,135.13,143.02,46.61,2.87,32.8,33.0975,16.64,27.565384615384616,135.13,135.99,88.59639999999999,0.03045066991473812,0.13709677419354843,0.4764397905759163,-0.003808965719308601,0.17922483308766152,0.5514487793748575,0.9659258262890683,0.25881904510252074,0.20129852008866006,0.9795299412524945,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,2061.46,179.59159999999997,-26.765592841913996,-45.1966221429,58764.0,139071.47999999998,1946.8567999999998,146.91000000000003
171,2025-07-14 15:00:00+00:00,2025-07-14 15:00:00,69.08,79.4,507.89,135.36,4.19,11.19,158.0,31.94,58.0,998.0,3.09,50.0,0.7660444431,0.6427876097,1,0,69.12,68.46,70.0,78.99,78.14,80.56,479.6,140.4,3.98,68.46,69.16499999999999,68.46,76.63461538461539,78.14,79.27250000000001,102.61840000000001,-0.0005787037037037941,-0.06636031896202185,0.42638860210613255,0.005190530446892149,-0.14059963199480457,-0.2656307806141324,-0.7071067811865471,-0.7071067811865479,0.29936312297335804,-0.9541392564000488,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,0,0,0,1,1,1852.52,98.6946,24.467459512614,44.4305776998,57884.0,506874.22,4323.398400000001,243.02
172,2025-07-19 09:00:00+00:00,2025-07-19 09:00:00,29.7,38.46,271.23,105.61,2.51,4.62,88.0,37.94,44.0,997.0,3.09,50.0,0.7660444431,0.6427876097,1,0,33.31,43.12,52.25,47.14,68.84,88.91,281.46,104.16,2.63,29.7,39.595,29.7,39.83384615384615,38.46,60.8375,66.3288,-0.108375863104173,-0.2637580565195836,0.29807692307692313,-0.1841323716588884,-0.6032188177034974,0.05341002465078069,0.7071067811865476,-0.7071067811865475,-0.651372482722222,-0.7587581226927911,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,0,1,0,0,1,1669.36,117.23459999999999,29.063726171213997,33.7059554964,43868.0,270416.31,4006.8433999999997,110.44
173,2025-07-24 09:00:45+00:00,2025-07-24 09:00:00,20.3,80.68,123.81,58.51,1.22,4.0,68.0,35.0,59.0,992.0,0.0,0.0,0.0,1.0,0,0,22.0,24.58,25.8,87.12,94.47,98.19,128.65,56.57,1.64,20.3,22.293333333333333,20.3,26.887692307692305,80.68,87.42333333333333,95.86800000000001,-0.07727272727272724,-0.31557653405259606,-0.33157721435627263,-0.07392102846648298,-0.2880967087267272,-0.17132292522596543,0.7071067811865476,-0.7071067811865475,-0.9884683243281114,0.15142777750457667,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0,2065.0,0.0,0.0,0.0,58528.0,122819.52,2047.85,71.98
174,2025-06-23 07:00:00+00:00,2025-06-23 07:00:00,33.11,109.29,153.09,83.68,2.33,8.85,95.0,37.94,53.0,994.0,2.06,310.0,-0.7660444431,0.6427876097,0,1,33.12,32.92,33.35,110.0,111.3,118.58,151.97,82.24,2.44,32.92,33.125,25.07,31.370000000000005,109.29,112.2925,119.16560000000001,-0.00030193236714969843,-0.031021363769388417,-0.1868860510805501,-0.006454545454545398,-0.21198356045857664,-0.2010964912280702,0.9659258262890683,-0.25881904510252063,-0.9987165071710528,-0.05064916883871355,1.2246467991473532e-16,-1.0,0.0,1.0,1,0,1,0,0,0,2010.82,78.15639999999999,-29.063726171213997,-40.600355484299996,52682.0,152171.46,3174.8192,123.49000000000001
175,2025-07-04 03:00:00+00:00,2025-07-04 03:00:00,49.4,170.28,185.72,62.18,4.37,11.72,135.0,31.94,74.0,999.0,2.06,180.0,0.0,-1.0,0,1,47.64,45.63,43.32,164.23,156.73,148.32,175.11,61.53,4.5,43.32,46.4975,38.06,42.7823076923077,148.32,159.89,110.1036,0.036943744752308945,0.2918410041841003,0.32510729613733896,0.03683858004018761,0.49736194161097436,0.3488593155893537,0.7071067811865475,0.7071067811865476,0.7247927872291199,0.6889669190756866,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,2363.56,65.7964,0.0,0.0,73926.0,185534.28,1986.0292000000002,323.38
176,2025-07-04 04:00:00+00:00,2025-07-04 04:00:00,51.5,175.57,194.27,67.8,4.21,11.46,140.0,33.94,66.0,998.0,4.12,230.0,-0.7660444431,-0.6427876097,0,1,49.4,47.64,45.63,170.28,164.23,156.73,185.72,62.18,4.37,45.63,48.542500000000004,38.06,43.363076923076925,156.73,166.7025,112.0768,0.04251012145748991,0.33800987269420624,0.4714285714285714,0.0310664787408973,0.38801486283500675,0.4287923177083333,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,2240.04,139.8328,-25.999548398813996,-50.5589332446,65868.0,193881.46000000002,2301.1319999999996,277.86
177,2025-07-16 05:00:00+00:00,2025-07-16 05:00:00,48.9,79.2,519.77,105.22,4.27,14.8,134.0,30.94,66.0,999.0,2.06,310.0,-0.7660444431,0.6427876097,0,1,46.82,47.05,46.7,77.92,75.43,72.58,545.26,84.39,4.56,46.7,47.3675,45.17,46.824615384615385,72.58,76.2825,60.0668,0.04442545920546771,0.05138679853794884,0.10658520027155467,0.016427104722792622,0.16316639741518577,0.4934942485385631,0.9659258262890683,0.25881904510252074,-0.10116832198743204,-0.9948693233918952,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1,0,0,1,1,2042.0400000000002,63.7364,-23.701415069514,-50.5589332446,65934.0,519250.23,3255.5068,281.82
