temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,city,latitude,longitude
33.94,62,992,8.23,230,139.36,0.0,1.27,70.24,1.21,11.68,54.54,9.16,3,49.0,,,Multan,30.1575,71.5249
33.94,62,991,8.23,230,130.93,0.0,1.28,67.59,1.33,11.12,55.43,9.37,3,46.0,51.0,51.0,Multan,30.1575,71.5249
32.94,62,991,8.23,230,123.37,0.0,1.36,63.77,1.65,11.48,58.27,9.69,3,48.0,53.0,53.0,Multan,30.1575,71.5249
32.94,62,991,8.23,230,118.16,0.0,1.5,59.42,2.18,12.73,62.46,10.11,3,52.0,55.0,55.0,Multan,30.1575,71.5249
32.94,62,991,9.26,230,116.64,0.0,1.66,55.85,2.75,14.59,67.82,10.74,3,56.0,57.0,57.0,Multan,30.1575,71.5249
31.94,66,991,9.26,230,116.89,0.0,1.79,52.76,3.18,16.46,72.87,11.26,3,60.0,60.0,60.0,Multan,30.1575,71.5249
31.94,66,991,9.26,230,116.89,0.0,1.79,52.76,3.18,16.46,72.87,11.26,3,60.0,60.0,60.0,Multan,30.1575,71.5249
31.94,66,991,9.26,230,116.89,0.0,1.79,52.76,3.18,16.46,72.87,11.26,3,60.0,60.0,60.0,Multan,30.1575,71.5249
31.94,66,991,9.26,230,116.89,0.0,1.79,52.76,3.18,16.46,72.87,11.26,3,60.0,60.0,60.0,Multan,30.1575,71.5249
30.94,70,991,8.23,230,117.14,0.0,1.88,49.67,3.37,17.88,76.62,11.38,3,63.0,62.0,63.0,Multan,30.1575,71.5249
30.94,70,993,8.23,230,120.0,0.08,2.0,47.09,3.38,19.03,80.12,11.13,3,66.0,63.0,66.0,Multan,30.1575,71.5249
31.94,70,993,9.26,230,124.18,0.3,1.85,47.44,3.22,20.08,83.35,10.65,3,68.0,65.0,68.0,Multan,30.1575,71.5249
31.94,70,993,9.26,230,127.15,0.32,1.47,52.9,2.9,21.31,86.17,10.05,3,70.0,66.0,70.0,Multan,30.1575,71.5249
33.94,59,993,7.2,230,128.45,0.22,1.04,61.24,2.57,22.92,87.66,9.48,3,74.0,67.0,74.0,Multan,30.1575,71.5249
34.94,55,993,7.2,230,129.07,0.15,0.75,68.19,2.22,24.25,86.69,8.79,3,77.0,67.0,77.0,Multan,30.1575,71.5249
35.94,52,993,7.2,230,128.58,0.1,0.53,71.7,1.6,21.39,74.72,6.9,3,71.0,61.0,71.0,Multan,30.1575,71.5249
35.94,52,992,7.2,230,127.01,0.09,0.43,71.01,1.14,19.11,66.56,6.07,3,66.0,57.0,66.0,Multan,30.1575,71.5249
37.94,47,991,7.2,230,124.67,0.08,0.4,69.29,0.91,17.72,62.21,5.65,3,63.0,55.0,63.0,Multan,30.1575,71.5249
37.94,47,991,7.2,180,123.82,0.08,0.4,67.94,0.75,16.15,56.94,5.4,3,60.0,52.0,60.0,Multan,30.1575,71.5249
37.94,50,990,7.2,230,122.77,0.08,0.44,66.24,0.62,14.73,52.68,5.4,3,57.0,49.0,57.0,Multan,30.1575,71.5249
37.94,50,990,7.2,230,122.24,0.08,0.56,64.61,0.52,13.84,51.29,5.54,3,55.0,47.0,55.0,Multan,30.1575,71.5249
36.94,53,989,7.2,270,126.48,0.08,0.9,62.94,0.47,13.6,52.37,6.84,3,54.0,48.0,54.0,Multan,30.1575,71.5249
35.94,56,993,7.2,270,133.88,0.02,1.39,60.61,0.46,14.09,56.5,9.09,3,55.0,52.0,55.0,Multan,30.1575,71.5249
35.94,56,994,4.12,230,139.49,0.0,1.58,59.17,0.46,14.82,61.58,10.96,3,57.0,54.0,57.0,Multan,30.1575,71.5249
35.94,56,992,4.12,230,141.21,0.0,1.57,58.09,0.45,15.52,66.61,12.12,3,58.0,57.0,58.0,Multan,30.1575,71.5249
34.94,59,992,3.09,230,143.39,0.0,1.54,58.66,0.51,16.64,72.24,12.8,3,61.0,60.0,61.0,Multan,30.1575,71.5249
33.94,62,992,4.12,180,148.25,0.0,1.55,62.03,0.7,18.43,77.75,13.29,3,64.0,62.0,64.0,Multan,30.1575,71.5249
33.94,62,993,4.12,180,152.73,0.0,1.46,68.46,1.06,20.69,82.8,13.18,3,69.0,65.0,69.0,Multan,30.1575,71.5249
33.94,62,993,3.09,230,157.6,0.0,1.34,75.72,1.58,23.14,88.94,12.9,3,74.0,68.0,74.0,Multan,30.1575,71.5249
32.94,66,992,3.09,180,159.07,0.0,1.29,79.46,2.25,25.43,96.43,12.54,3,79.0,72.0,79.0,Multan,30.1575,71.5249
32.94,66,992,3.09,180,156.29,0.0,1.36,77.93,3.09,27.52,105.05,12.21,4,83.0,76.0,83.0,Multan,30.1575,71.5249
32.94,66,992,4.12,180,152.31,0.0,1.53,72.46,3.76,29.76,115.33,12.4,4,88.0,81.0,88.0,Multan,30.1575,71.5249
