temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,city,latitude,longitude
9.94,76,1017,0.0,0,1335.14,0.04,20.22,21.1,1.62,198.67,218.99,10.89,5,249.0,133.0,249.0,Multan,30.1575,71.5249
9.94,76,1017,0.0,0,1335.14,0.04,20.22,21.1,1.62,198.67,218.99,10.89,5,249.0,133.0,249.0,Multan,30.1575,71.5249
9.94,76,1017,0.0,0,1335.14,0.04,20.22,21.1,1.62,198.67,218.99,10.89,5,249.0,133.0,249.0,Multan,30.1575,71.5249
9.94,76,1017,0.0,0,1335.14,0.04,20.22,21.1,1.62,198.67,218.99,10.89,5,249.0,133.0,249.0,Multan,30.1575,71.5249
8.94,81,1017,0.0,0,1281.74,0.03,20.22,23.96,1.79,186.4,206.26,9.88,5,237.0,126.0,237.0,Multan,30.1575,71.5249
7.94,87,1018,0.0,0,1388.55,0.17,24.68,18.6,2.29,185.99,209.04,10.89,5,236.0,128.0,236.0,Multan,30.1575,71.5249
7.94,87,1019,0.0,0,1562.12,1.55,30.5,11.09,2.86,189.49,217.78,13.3,5,240.0,132.0,240.0,Multan,30.1575,71.5249
8.94,81,1020,0.0,0,1642.23,7.82,25.36,16.99,3.19,182.21,215.16,17.99,5,232.0,131.0,232.0,Multan,30.1575,71.5249
13.94,67,1020,0.0,0,1628.88,10.06,21.93,30.4,3.61,171.84,209.21,25.59,5,222.0,128.0,222.0,Multan,30.1575,71.5249
15.94,55,1020,0.0,0,1575.47,7.71,21.76,54.36,4.11,165.55,207.23,28.63,5,216.0,127.0,216.0,Multan,30.1575,71.5249
18.94,45,1019,2.06,50,594.14,0.77,5.01,135.9,6.2,50.18,74.81,8.04,4,137.0,61.0,137.0,Multan,30.1575,71.5249
21.94,30,1017,3.09,50,453.95,0.34,2.42,143.05,5.54,31.81,48.82,6.27,4,92.0,45.0,92.0,Multan,30.1575,71.5249
21.94,30,1016,2.06,50,440.6,0.29,2.16,143.05,5.07,29.55,45.86,6.78,4,88.0,42.0,88.0,Multan,30.1575,71.5249
23.94,22,1016,3.09,50,534.06,0.61,4.88,134.47,5.07,38.05,57.67,12.16,3,107.0,52.0,107.0,Multan,30.1575,71.5249
23.94,22,1015,0.0,0,687.6,0.96,9.6,118.73,5.13,53.7,78.62,19.76,4,146.0,63.0,146.0,Multan,30.1575,71.5249
22.94,25,1016,0.0,0,814.44,0.71,15.08,101.57,5.13,65.49,94.02,25.08,4,156.0,70.0,156.0,Multan,30.1575,71.5249
21.94,30,1016,0.0,0,1014.71,0.09,23.65,74.39,5.19,78.32,110.69,32.93,5,163.0,79.0,163.0,Multan,30.1575,71.5249
19.94,42,1016,0.0,0,1335.14,0.0,34.62,46.49,6.26,98.02,137.37,46.61,5,173.0,92.0,173.0,Multan,30.1575,71.5249
16.94,51,1016,0.0,0,1735.69,0.05,46.61,27.18,8.58,122.9,170.75,65.86,5,186.0,109.0,186.0,Multan,30.1575,71.5249
15.94,59,1017,0.0,0,2056.12,0.26,56.21,14.84,11.56,145.44,200.75,90.18,5,197.0,124.0,197.0,Multan,30.1575,71.5249
14.94,58,1017,0.0,0,2429.96,1.3,67.86,5.99,14.9,167.43,228.32,111.46,5,218.0,137.0,218.0,Multan,30.1575,71.5249
13.94,62,1017,0.0,0,2803.8,3.1,78.83,1.99,17.64,184.85,249.23,126.66,5,235.0,148.0,235.0,Multan,30.1575,71.5249
12.94,67,1017,0.0,0,2670.29,2.51,76.77,2.21,15.5,182.04,243.75,122.61,5,232.0,145.0,232.0,Multan,30.1575,71.5249
11.94,66,1016,0.0,0,2243.04,0.99,60.32,5.23,10.13,171.46,227.11,98.29,5,222.0,137.0,222.0,Multan,30.1575,71.5249
10.94,71,1016,0.0,0,1842.5,0.25,43.18,10.91,6.14,163.01,211.21,71.94,5,213.0,129.0,213.0,Multan,30.1575,71.5249
10.94,71,1015,0.0,0,1588.82,0.07,30.85,18.6,4.05,156.21,196.49,47.12,5,207.0,122.0,207.0,Multan,30.1575,71.5249
10.94,71,1015,0.0,0,1468.66,0.02,25.36,24.68,3.46,152.93,187.63,35.97,5,203.0,117.0,203.0,Multan,30.1575,71.5249
8.94,81,1014,0.0,0,1455.31,0.02,24.33,26.11,3.34,153.86,186.11,32.42,5,204.0,116.0,204.0,Multan,30.1575,71.5249
8.94,81,1014,0.0,0,1455.31,0.02,24.33,26.11,3.34,153.86,186.11,32.42,5,204.0,116.0,204.0,Multan,30.1575,71.5249
8.94,81,1014,0.0,0,1455.31,0.02,24.33,26.11,3.34,153.86,186.11,32.42,5,204.0,116.0,204.0,Multan,30.1575,71.5249
8.94,81,1014,0.0,0,1455.31,0.02,24.33,26.11,3.34,153.86,186.11,32.42,5,204.0,116.0,204.0,Multan,30.1575,71.5249
7.94,87,1015,0.0,0,1495.36,0.06,26.05,22.89,3.34,156.94,188.96,31.41,5,207.0,118.0,207.0,Multan,30.1575,71.5249
7.94,87,1015,0.0,0,1762.39,1.02,35.3,10.73,4.71,174.17,212.13,33.44,5,224.0,129.0,224.0,Multan,30.1575,71.5249
7.94,87,1015,0.0,0,2269.74,10.73,41.47,1.94,6.44,202.9,250.29,36.48,5,253.0,148.0,253.0,Multan,30.1575,71.5249
11.94,62,1016,0.0,0,2536.77,21.23,37.01,10.55,6.74,218.93,274.35,37.49,5,269.0,161.0,269.0,Multan,30.1575,71.5249
15.94,55,1016,2.06,230,2563.48,19.67,38.04,28.61,6.74,228.34,287.13,43.06,5,278.0,167.0,278.0,Multan,30.1575,71.5249
19.94,42,1016,4.12,230,2590.18,12.29,41.81,69.38,7.27,246.73,304.48,42.56,5,296.0,175.0,296.0,Multan,30.1575,71.5249
21.94,40,1015,3.09,230,727.65,1.26,9.42,158.79,14.78,64.18,84.1,9.88,4,155.0,65.0,155.0,Multan,30.1575,71.5249
21.94,40,1013,3.09,230,600.81,0.61,5.1,168.8,11.92,57.07,75.18,8.87,4,152.0,61.0,152.0,Multan,30.1575,71.5249
23.94,31,1012,4.12,230,567.44,0.41,3.81,171.66,10.49,57.53,75.24,9.37,4,152.0,61.0,152.0,Multan,30.1575,71.5249
23.94,27,1011,5.14,230,654.22,0.64,6.6,165.94,11.09,67.53,85.87,13.43,4,157.0,66.0,157.0,Multan,30.1575,71.5249
22.94,28,1011,4.12,230,767.71,0.78,10.62,153.06,13.11,80.5,100.41,18.24,5,164.0,73.0,164.0,Multan,30.1575,71.5249
22.94,28,1011,4.12,230,821.11,0.45,14.22,137.33,15.74,87.44,108.29,21.28,5,167.0,77.0,167.0,Multan,30.1575,71.5249
20.94,40,1011,3.09,230,867.84,0.04,17.31,120.16,17.4,93.79,116.14,24.32,5,171.0,81.0,171.0,Multan,30.1575,71.5249
18.94,45,1012,3.09,230,934.6,0.0,18.68,105.86,17.4,102.52,127.55,28.37,5,175.0,87.0,175.0,Multan,30.1575,71.5249
17.94,48,1013,3.09,180,988.01,0.0,18.34,95.84,15.5,109.43,136.79,31.92,5,179.0,91.0,179.0,Multan,30.1575,71.5249
16.94,51,1013,3.09,230,1001.36,0.0,17.48,87.98,11.21,109.42,137.71,34.45,5,179.0,92.0,179.0,Multan,30.1575,71.5249
16.94,55,1014,3.09,180,1068.12,0.0,18.85,77.96,7.75,108.8,137.91,36.98,5,179.0,92.0,179.0,Multan,30.1575,71.5249
15.94,55,1014,4.12,180,1134.87,0.0,21.42,67.23,5.36,107.75,136.57,39.01,5,178.0,91.0,178.0,Multan,30.1575,71.5249
15.94,51,1014,4.12,230,1174.93,0.0,23.31,56.51,3.58,103.59,130.49,40.02,5,176.0,88.0,176.0,Multan,30.1575,71.5249
13.94,58,1014,3.09,230,1241.68,0.0,25.7,46.49,2.68,101.66,127.45,42.05,5,175.0,87.0,175.0,Multan,30.1575,71.5249
13.94,58,1013,3.09,230,1308.44,0.0,27.08,39.34,2.32,101.01,127.44,44.08,5,174.0,87.0,174.0,Multan,30.1575,71.5249
13.94,58,1014,0.0,0,1335.14,0.0,27.42,33.97,2.24,100.88,128.59,46.1,5,174.0,87.0,174.0,Multan,30.1575,71.5249
12.94,62,1014,0.0,0,1335.14,0.01,27.42,27.89,2.06,102.24,131.0,47.12,5,175.0,89.0,175.0,Multan,30.1575,71.5249
11.94,62,1015,2.06,130,1321.79,0.03,27.76,22.89,1.88,103.44,133.6,43.57,5,176.0,90.0,176.0,Multan,30.1575,71.5249
11.94,62,1015,2.06,130,1321.79,0.03,27.76,22.89,1.88,103.44,133.6,43.57,5,176.0,90.0,176.0,Multan,30.1575,71.5249
11.94,62,1015,2.06,130,1321.79,0.03,27.76,22.89,1.88,103.44,133.6,43.57,5,176.0,90.0,176.0,Multan,30.1575,71.5249
11.94,62,1015,2.06,130,1321.79,0.03,27.76,22.89,1.88,103.44,133.6,43.57,5,176.0,90.0,176.0,Multan,30.1575,71.5249
10.94,62,1015,2.06,130,1348.5,0.11,28.79,18.24,1.97,106.69,138.6,39.01,5,177.0,92.0,177.0,Multan,30.1575,71.5249
10.94,62,1016,2.06,180,1588.82,2.07,35.64,6.08,3.25,123.24,161.55,41.54,5,186.0,104.0,186.0,Multan,30.1575,71.5249
10.94,62,1017,2.06,180,2056.12,14.53,37.01,0.73,4.83,149.43,197.63,46.61,5,199.0,122.0,199.0,Multan,30.1575,71.5249
11.94,58,1017,0.0,0,2429.96,29.06,32.22,5.1,5.78,169.65,226.58,51.68,5,220.0,136.0,220.0,Multan,30.1575,71.5249
13.94,51,1017,2.06,270,2910.61,39.79,35.99,11.8,7.57,194.09,255.56,54.72,5,244.0,151.0,244.0,Multan,30.1575,71.5249
16.94,48,1018,0.0,0,3685.0,43.36,59.63,26.82,10.37,239.07,302.06,53.2,5,289.0,174.0,289.0,Multan,30.1575,71.5249
17.94,45,1017,0.0,0,1655.58,8.16,33.24,91.55,25.27,136.84,175.03,32.42,5,193.0,111.0,193.0,Multan,30.1575,71.5249
19.94,40,1015,0.0,0,1375.2,4.3,23.65,123.02,24.08,139.89,176.68,28.63,5,195.0,112.0,195.0,Multan,30.1575,71.5249
21.94,33,1014,0.0,0,1188.28,2.29,16.79,148.77,24.56,142.13,177.29,25.59,5,196.0,112.0,196.0,Multan,30.1575,71.5249
22.94,31,1013,0.0,0,974.66,1.16,11.48,160.22,24.56,129.79,162.74,21.79,5,189.0,105.0,189.0,Multan,30.1575,71.5249
22.94,31,1013,0.0,0,988.01,0.81,12.0,155.93,20.98,131.71,164.9,22.55,5,190.0,106.0,190.0,Multan,30.1575,71.5249
21.94,33,1013,3.09,360,1041.41,0.43,15.77,143.05,19.31,132.59,166.82,24.07,5,191.0,107.0,191.0,Multan,30.1575,71.5249
19.94,42,1013,0.0,0,1441.96,0.06,32.56,101.57,15.26,150.81,190.86,33.94,5,201.0,119.0,201.0,Multan,30.1575,71.5249
17.94,52,1014,0.0,0,2243.04,0.0,60.32,50.78,11.56,191.39,241.45,46.1,5,242.0,144.0,242.0,Multan,30.1575,71.5249
15.94,59,1015,0.0,0,2883.91,0.38,80.2,18.24,10.01,229.65,288.56,52.69,5,279.0,168.0,279.0,Multan,30.1575,71.5249
14.94,67,1015,0.0,0,3017.43,1.55,77.46,6.44,8.34,247.27,310.6,53.2,5,297.0,179.0,297.0,Multan,30.1575,71.5249
13.94,72,1016,0.0,0,2857.21,1.65,64.43,5.9,7.33,249.08,314.28,46.1,5,299.0,180.0,299.0,Multan,30.1575,71.5249
12.94,76,1016,0.0,0,2590.18,0.91,53.47,8.67,6.2,243.66,308.39,36.98,5,293.0,177.0,293.0,Multan,30.1575,71.5249
11.94,76,1016,0.0,0,2269.74,0.22,42.84,14.84,4.53,232.25,291.86,27.61,5,282.0,169.0,282.0,Multan,30.1575,71.5249
11.94,71,1015,0.0,0,1976.01,0.03,31.87,24.68,3.22,223.78,276.41,19.25,5,274.0,162.0,274.0,Multan,30.1575,71.5249
10.94,82,1015,0.0,0,1789.09,0.0,24.33,34.69,2.5,224.52,271.09,13.93,5,274.0,159.0,274.0,Multan,30.1575,71.5249
10.94,76,1015,0.0,0,1735.69,0.0,21.59,40.05,2.18,231.18,271.35,11.15,5,281.0,159.0,281.0,Multan,30.1575,71.5249
9.94,81,1014,0.0,0,1762.39,0.0,22.28,34.69,2.12,236.32,272.29,11.4,5,286.0,160.0,286.0,Multan,30.1575,71.5249
9.94,81,1015,0.0,0,1762.39,0.02,24.33,27.89,2.24,235.38,269.38,12.54,5,285.0,158.0,285.0,Multan,30.1575,71.5249
9.94,81,1015,0.0,0,1762.39,0.02,24.33,27.89,2.24,235.38,269.38,12.54,5,285.0,158.0,285.0,Multan,30.1575,71.5249
9.94,81,1015,0.0,0,1762.39,0.02,24.33,27.89,2.24,235.38,269.38,12.54,5,285.0,158.0,285.0,Multan,30.1575,71.5249
9.94,81,1015,0.0,0,1762.39,0.02,24.33,27.89,2.24,235.38,269.38,12.54,5,285.0,158.0,285.0,Multan,30.1575,71.5249
8.94,87,1015,0.0,0,1789.09,0.08,27.42,21.1,2.5,229.62,262.92,12.92,5,279.0,155.0,279.0,Multan,30.1575,71.5249
7.94,87,1016,0.0,0,2056.12,1.31,38.04,9.12,3.87,231.92,268.48,12.41,5,282.0,158.0,282.0,Multan,30.1575,71.5249
7.94,87,1017,0.0,0,2563.48,12.07,47.98,1.36,5.66,237.46,277.51,11.4,5,287.0,162.0,287.0,Multan,30.1575,71.5249
10.94,76,1017,0.0,0,2750.4,24.36,46.61,7.6,6.97,222.85,263.02,13.68,5,273.0,155.0,273.0,Multan,30.1575,71.5249
13.94,47,1018,0.0,0,3070.83,35.76,50.04,16.27,8.82,221.41,264.26,24.07,5,271.0,156.0,271.0,Multan,30.1575,71.5249
16.94,48,1018,0.0,0,3257.75,34.87,58.95,30.4,10.85,221.86,268.2,29.89,5,272.0,158.0,272.0,Multan,30.1575,71.5249
18.94,42,1017,0.0,0,1415.25,5.36,29.13,115.87,19.55,117.98,155.0,19.25,5,183.0,101.0,183.0,Multan,30.1575,71.5249
18.94,42,1016,3.09,310,1108.17,2.99,20.39,147.34,19.79,107.37,141.72,17.48,5,178.0,94.0,178.0,Multan,30.1575,71.5249
24.04,9,1015,3.08,275,988.01,2.32,18.85,165.94,22.89,104.03,136.28,15.96,5,176.0,91.0,176.0,Multan,30.1575,71.5249
22.94,25,1014,0.0,0,700.95,1.31,12.34,161.65,20.03,71.41,99.53,10.39,4,159.0,73.0,159.0,Multan,30.1575,71.5249
22.94,25,1013,3.09,360,594.14,1.06,12.34,145.91,24.56,52.57,81.33,8.61,4,143.0,64.0,143.0,Multan,30.1575,71.5249
22.94,27,1014,3.09,230,587.46,0.65,16.28,133.04,34.81,49.76,79.4,8.87,3,136.0,63.0,136.0,Multan,30.1575,71.5249
21.94,28,1014,0.0,0,947.95,0.11,33.24,94.41,34.81,68.35,104.09,23.81,4,158.0,75.0,158.0,Multan,30.1575,71.5249
18.94,39,1015,0.0,0,1522.06,0.0,54.15,50.07,30.04,108.3,156.26,45.09,5,178.0,102.0,178.0,Multan,30.1575,71.5249
15.94,51,1016,0.0,0,1949.31,0.13,67.17,23.6,25.51,151.94,213.88,62.32,5,202.0,130.0,202.0,Multan,30.1575,71.5249
14.94,58,1017,0.0,0,2109.53,0.52,65.8,11.98,21.22,185.69,258.57,76.0,5,236.0,153.0,236.0,Multan,30.1575,71.5249
13.94,67,1017,0.0,0,2162.93,0.75,60.32,9.39,18.36,215.68,295.78,84.1,5,266.0,171.0,266.0,Multan,30.1575,71.5249
12.94,76,1018,0.0,0,2269.74,0.37,56.89,13.23,16.45,247.93,332.57,88.16,5,298.0,189.0,298.0,Multan,30.1575,71.5249
11.94,76,1018,0.0,0,2243.04,0.03,48.67,25.75,13.47,273.13,354.86,84.1,5,323.0,,,Multan,30.1575,71.5249
10.94,76,1018,0.0,0,2216.34,0.0,37.7,40.77,9.42,296.2,372.11,63.33,5,346.0,226.0,346.0,Multan,30.1575,71.5249
9.94,76,1018,0.0,0,2162.93,0.0,28.79,49.35,6.02,310.03,379.89,38.5,5,360.0,237.0,360.0,Multan,30.1575,71.5249
8.94,81,1018,0.0,0,2029.42,0.0,23.99,48.64,3.78,303.88,367.45,23.31,5,354.0,219.0,354.0,Multan,30.1575,71.5249
8.94,81,1018,0.0,0,1922.61,0.0,22.62,43.63,3.01,293.76,354.77,21.28,5,344.0,,,Multan,30.1575,71.5249
8.94,81,1019,0.0,0,1895.9,0.0,23.99,37.55,2.95,294.67,356.61,24.57,5,345.0,203.0,345.0,Multan,30.1575,71.5249
8.94,81,1019,0.0,0,1895.9,0.0,23.99,37.55,2.95,294.67,356.61,24.57,5,345.0,203.0,345.0,Multan,30.1575,71.5249
8.94,81,1019,0.0,0,1895.9,0.0,23.99,37.55,2.95,294.67,356.61,24.57,5,345.0,203.0,345.0,Multan,30.1575,71.5249
8.94,81,1019,0.0,0,1895.9,0.0,23.99,37.55,2.95,294.67,356.61,24.57,5,345.0,203.0,345.0,Multan,30.1575,71.5249
7.94,87,1019,0.0,0,1976.01,0.02,27.42,28.97,3.22,304.76,369.03,26.35,5,355.0,221.0,355.0,Multan,30.1575,71.5249
7.94,87,1020,0.0,0,2269.74,0.8,36.67,12.7,4.05,333.6,402.29,21.79,5,383.0,269.0,383.0,Multan,30.1575,71.5249
7.94,87,1021,0.0,0,2777.1,9.39,42.5,1.86,4.83,367.76,439.94,17.99,5,412.0,320.0,412.0,Multan,30.1575,71.5249
10.94,71,1022,0.0,0,3017.43,19.22,38.04,8.67,4.89,378.76,450.94,18.24,5,420.0,334.0,420.0,Multan,30.1575,71.5249
12.94,67,1021,0.0,0,3070.83,21.68,37.36,21.64,5.42,374.64,446.13,28.12,5,417.0,327.0,417.0,Multan,30.1575,71.5249
18.94,45,1022,0.0,0,3097.53,16.09,43.18,49.35,6.2,371.9,442.69,34.96,5,415.0,323.0,415.0,Multan,30.1575,71.5249
19.94,40,1021,0.0,0,847.82,0.99,7.45,143.05,12.52,104.97,132.91,10.89,5,177.0,90.0,177.0,Multan,30.1575,71.5249
21.94,35,1019,0.0,0,634.19,0.45,3.56,148.77,10.97,77.36,102.87,8.87,5,162.0,75.0,162.0,Multan,30.1575,71.5249
21.94,35,1018,0.0,0,654.22,0.35,3.08,151.63,10.61,82.6,108.33,9.63,5,165.0,77.0,165.0,Multan,30.1575,71.5249
22.94,31,1017,0.0,0,921.25,0.54,6.0,155.93,12.4,128.09,156.97,15.33,5,188.0,102.0,188.0,Multan,30.1575,71.5249
22.94,33,1017,2.06,360,1295.09,0.64,10.62,155.93,13.95,197.4,230.82,22.29,5,247.0,139.0,247.0,Multan,30.1575,71.5249
21.94,33,1017,0.0,0,1562.12,0.35,15.25,148.77,14.31,247.52,283.74,26.35,5,297.0,165.0,297.0,Multan,30.1575,71.5249
19.94,37,1017,0.0,0,1922.61,0.05,25.7,108.72,12.87,289.03,330.14,33.94,5,339.0,188.0,339.0,Multan,30.1575,71.5249
18.94,42,1018,0.0,0,2349.85,0.0,37.7,66.52,11.56,332.34,382.65,44.08,5,382.0,241.0,382.0,Multan,30.1575,71.5249
15.94,44,1019,0.0,0,2723.69,0.0,46.61,41.48,11.32,371.86,431.59,53.2,5,415.0,309.0,415.0,Multan,30.1575,71.5249
14.94,51,1019,0.0,0,2910.61,0.01,49.35,32.19,13.11,397.81,464.53,66.88,5,432.0,351.0,432.0,Multan,30.1575,71.5249
13.94,58,1020,0.0,0,3124.24,0.02,55.52,29.68,18.36,418.66,490.85,91.2,5,446.0,384.0,446.0,Multan,30.1575,71.5249
12.94,67,1020,0.0,0,3524.78,0.14,71.29,20.38,23.6,442.39,519.47,118.55,5,462.0,415.0,462.0,Multan,30.1575,71.5249
11.94,71,1020,0.0,0,3845.21,0.42,87.05,10.64,25.51,448.06,527.93,139.83,5,465.0,424.0,465.0,Multan,30.1575,71.5249
11.94,71,1020,0.0,0,3578.19,0.22,82.25,11.09,22.89,414.5,495.07,151.99,5,443.0,389.0,443.0,Multan,30.1575,71.5249
10.94,76,1019,0.0,0,2990.72,0.04,63.75,18.24,16.93,358.92,439.03,149.97,5,407.0,319.0,407.0,Multan,30.1575,71.5249
10.94,76,1019,0.0,0,2349.85,0.01,43.53,27.18,8.94,293.64,369.55,120.58,5,344.0,222.0,344.0,Multan,30.1575,71.5249
9.94,81,1019,0.0,0,1869.2,0.0,30.85,33.62,5.19,237.47,308.25,93.22,5,287.0,177.0,287.0,Multan,30.1575,71.5249
12.17,24,1019,1.38,41,1562.12,0.0,24.68,35.76,3.67,196.61,260.64,71.94,5,247.0,154.0,247.0,Multan,30.1575,71.5249
12.17,24,1019,1.38,41,1562.12,0.0,24.68,35.76,3.67,196.61,260.64,71.94,5,247.0,154.0,247.0,Multan,30.1575,71.5249
12.17,24,1019,1.38,41,1562.12,0.0,24.68,35.76,3.67,196.61,260.64,71.94,5,247.0,154.0,247.0,Multan,30.1575,71.5249
12.17,24,1019,1.38,41,1562.12,0.0,24.68,35.76,3.67,196.61,260.64,71.94,5,247.0,154.0,247.0,Multan,30.1575,71.5249
8.94,76,1019,0.0,0,1401.9,0.01,23.99,32.9,3.16,165.63,223.38,57.76,5,216.0,135.0,216.0,Multan,30.1575,71.5249
7.94,81,1020,0.0,0,1615.52,0.45,34.96,17.88,4.17,159.72,216.77,52.18,5,210.0,132.0,210.0,Multan,30.1575,71.5249
8.94,76,1021,0.0,0,2216.34,10.62,46.61,2.57,5.66,177.94,238.71,50.66,5,228.0,142.0,228.0,Multan,30.1575,71.5249
8.94,76,1021,0.0,0,2803.8,29.5,44.55,8.94,6.44,199.86,265.52,52.69,5,250.0,156.0,250.0,Multan,30.1575,71.5249
13.94,58,1021,0.0,0,3204.35,39.79,47.98,17.7,7.75,218.49,289.51,52.69,5,268.0,168.0,268.0,Multan,30.1575,71.5249
16.94,39,1021,0.0,0,3524.78,34.87,63.06,37.55,9.3,242.3,314.71,48.64,5,292.0,181.0,292.0,Multan,30.1575,71.5249
18.94,30,1020,2.06,310,1535.42,5.7,31.53,124.45,17.4,127.49,175.69,21.28,5,188.0,111.0,188.0,Multan,30.1575,71.5249
21.94,26,1019,2.06,270,1508.71,4.47,30.5,153.06,23.37,142.3,190.03,20.01,5,196.0,118.0,196.0,Multan,30.1575,71.5249
22.94,25,1018,2.06,310,1495.36,3.24,28.45,178.81,26.94,161.29,208.68,18.24,5,212.0,128.0,212.0,Multan,30.1575,71.5249
22.94,25,1017,2.06,230,1482.01,2.37,27.42,185.97,29.09,180.11,227.03,17.99,5,230.0,137.0,230.0,Multan,30.1575,71.5249
24.54,10,1016,1.0,248,1575.47,1.79,29.47,178.81,30.52,205.43,253.17,21.28,5,255.0,150.0,255.0,Multan,30.1575,71.5249
21.94,28,1016,2.06,180,1588.82,0.75,29.47,167.37,26.23,227.45,276.12,24.83,5,277.0,161.0,277.0,Multan,30.1575,71.5249
20.94,30,1016,2.06,180,1789.09,0.07,34.62,127.32,16.93,254.89,307.05,33.94,5,305.0,177.0,305.0,Multan,30.1575,71.5249
18.94,39,1017,0.0,0,2216.34,0.0,43.87,78.68,11.92,295.16,353.14,45.6,5,345.0,200.0,345.0,Multan,30.1575,71.5249
16.94,51,1017,0.0,0,2670.29,0.0,50.72,50.07,10.25,339.92,403.96,54.72,5,390.0,271.0,390.0,Multan,30.1575,71.5249
16.94,55,1018,0.0,0,2777.1,0.0,47.3,37.91,8.58,372.5,440.5,60.29,5,416.0,320.0,416.0,Multan,30.1575,71.5249
17.94,52,1017,0.0,0,2696.99,0.01,41.81,31.47,7.45,384.69,454.31,63.33,5,424.0,338.0,424.0,Multan,30.1575,71.5249
16.94,48,1017,0.0,0,2590.18,0.03,39.41,26.46,6.5,384.04,453.43,63.84,5,423.0,337.0,423.0,Multan,30.1575,71.5249
15.94,55,1017,0.0,0,2323.15,0.01,33.59,27.18,4.77,362.31,425.65,60.8,5,409.0,302.0,409.0,Multan,30.1575,71.5249
16.94,16,1016,1.15,180,2002.72,0.0,26.39,33.62,3.34,328.93,383.42,56.24,5,379.0,242.0,379.0,Multan,30.1575,71.5249
15.94,59,1016,0.0,0,1762.39,0.0,21.93,39.34,2.59,293.1,340.02,52.18,5,343.0,193.0,343.0,Multan,30.1575,71.5249
15.55,17,1016,1.03,198,1615.52,0.0,20.22,40.77,2.29,267.07,308.17,49.14,5,317.0,177.0,317.0,Multan,30.1575,71.5249
14.94,58,1015,0.0,0,1535.42,0.0,20.05,36.12,2.15,250.04,288.35,47.62,5,300.0,168.0,300.0,Multan,30.1575,71.5249
13.94,62,1016,0.0,0,1495.36,0.01,20.73,28.97,2.06,238.42,275.68,44.58,5,288.0,161.0,288.0,Multan,30.1575,71.5249
13.94,62,1016,0.0,0,1495.36,0.01,20.73,28.97,2.06,238.42,275.68,44.58,5,288.0,161.0,288.0,Multan,30.1575,71.5249
13.94,62,1016,0.0,0,1495.36,0.01,20.73,28.97,2.06,238.42,275.68,44.58,5,288.0,161.0,288.0,Multan,30.1575,71.5249
13.94,62,1016,0.0,0,1495.36,0.01,20.73,28.97,2.06,238.42,275.68,44.58,5,288.0,161.0,288.0,Multan,30.1575,71.5249
13.94,62,1016,0.0,0,1522.06,0.05,22.96,20.74,2.24,234.47,272.54,41.54,5,284.0,160.0,284.0,Multan,30.1575,71.5249
13.94,62,1016,0.0,0,1708.98,0.98,29.13,8.67,3.1,244.65,287.26,38.0,5,294.0,167.0,294.0,Multan,30.1575,71.5249
14.94,55,1017,2.06,180,2056.12,8.05,32.22,1.81,3.93,262.35,310.79,33.94,5,313.0,179.0,313.0,Multan,30.1575,71.5249
15.94,51,1018,4.12,180,2216.34,15.65,27.08,8.67,3.99,268.97,321.24,34.45,5,319.0,184.0,319.0,Multan,30.1575,71.5249
16.94,48,1018,4.12,180,2216.34,14.98,26.39,22.89,4.23,270.98,325.46,41.54,5,321.0,186.0,321.0,Multan,30.1575,71.5249
18.94,42,1018,4.12,180,2136.23,9.39,28.1,55.07,4.59,274.65,331.0,41.54,5,325.0,189.0,325.0,Multan,30.1575,71.5249
21.94,28,1017,4.12,230,1041.41,1.17,9.0,147.34,6.44,157.33,220.32,20.52,5,208.0,133.0,208.0,Multan,30.1575,71.5249
22.94,28,1016,4.12,230,894.55,0.69,6.0,163.08,7.27,150.85,218.96,17.23,5,201.0,133.0,201.0,Multan,30.1575,71.5249
23.94,23,1015,3.09,230,827.79,0.5,4.88,170.23,7.87,152.99,223.66,16.21,5,203.0,135.0,203.0,Multan,30.1575,71.5249
24.94,22,1014,2.06,230,921.25,0.73,7.97,161.65,7.99,163.25,234.74,20.01,5,214.0,140.0,214.0,Multan,30.1575,71.5249
24.94,22,1013,3.09,230,1081.47,0.92,13.02,143.05,7.63,176.16,248.81,25.59,5,226.0,147.0,226.0,Multan,30.1575,71.5249
23.94,27,1013,2.06,230,1201.63,0.6,19.02,118.73,7.21,182.27,256.55,30.15,5,232.0,152.0,232.0,Multan,30.1575,71.5249
21.94,28,1014,0.0,0,1401.9,0.08,28.45,86.55,6.91,190.34,268.81,37.49,5,240.0,158.0,240.0,Multan,30.1575,71.5249
19.94,40,1014,0.0,0,1762.39,0.0,39.41,57.94,8.11,209.56,292.45,47.12,5,260.0,170.0,260.0,Multan,30.1575,71.5249
17.94,48,1015,0.0,0,2296.45,0.0,52.78,41.84,11.09,236.59,324.14,58.26,5,286.0,185.0,286.0,Multan,30.1575,71.5249
16.94,55,1016,0.0,0,2670.29,0.0,63.06,33.26,12.99,262.88,354.16,68.9,5,313.0,,,Multan,30.1575,71.5249
15.94,59,1016,0.0,0,3124.24,0.07,78.83,20.38,14.42,302.14,394.82,72.96,5,352.0,258.0,352.0,Multan,30.1575,71.5249
