temperature,humidity,pressure,wind_speed,wind_direction,carbon_monoxide,no,nitrogen_dioxide,ozone,sulphur_dioxide,pm2_5,pm10,nh3,openweather_aqi,pm2_5_aqi,pm10_aqi,us_aqi,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,day_of_week_sin,day_of_week_cos,is_spring,is_summer,is_autumn,is_winter,is_night,is_morning_rush,is_evening_rush,pm2_5_lag_1h,pm2_5_lag_2h,pm2_5_lag_3h,pm2_5_lag_6h,pm2_5_lag_12h,pm2_5_lag_24h,pm2_5_lag_48h,pm2_5_lag_72h,pm2_5_rolling_mean_3h,pm2_5_rolling_std_3h,pm2_5_rolling_min_3h,pm2_5_rolling_max_3h,pm2_5_rolling_mean_6h,pm2_5_rolling_std_6h,pm2_5_rolling_min_6h,pm2_5_rolling_max_6h,pm2_5_rolling_mean_12h,pm2_5_rolling_std_12h,pm2_5_rolling_min_12h,pm2_5_rolling_max_12h,pm2_5_rolling_mean_24h,pm2_5_rolling_std_24h,pm2_5_rolling_min_24h,pm2_5_rolling_max_24h,pm2_5_change_rate_1h,pm2_5_change_rate_6h,pm2_5_change_rate_24h,pm10_lag_1h,pm10_lag_2h,pm10_lag_3h,pm10_lag_6h,pm10_lag_12h,pm10_lag_24h,pm10_lag_48h,pm10_lag_72h,pm10_rolling_mean_3h,pm10_rolling_std_3h,pm10_rolling_min_3h,pm10_rolling_max_3h,pm10_rolling_mean_6h,pm10_rolling_std_6h,pm10_rolling_min_6h,pm10_rolling_max_6h,pm10_rolling_mean_12h,pm10_rolling_std_12h,pm10_rolling_min_12h,pm10_rolling_max_12h,pm10_rolling_mean_24h,pm10_rolling_std_24h,pm10_rolling_min_24h,pm10_rolling_max_24h,pm10_change_rate_1h,pm10_change_rate_6h,pm10_change_rate_24h,temp_squared,temp_cubed,temp_change_rate,is_hot,is_cold,humidity_squared,is_high_humidity,is_low_humidity,wind_speed_squared,is_high_wind,is_calm,pressure_change_rate,is_low_pressure,is_high_pressure,pm2_5_squared,pm2_5_change_rate,is_high_pm2_5,is_low_pm2_5,pm10_squared,pm10_change_rate,is_high_pm10,is_low_pm10,no2_squared,no2_change_rate,is_high_no2,o3_squared,o3_change_rate,is_high_o3,co_squared,co_change_rate,is_high_co,so2_squared,so2_change_rate,is_high_so2,temp_humidity_interaction,temp_wind_interaction,pm2_5_temp_interaction,pm2_5_humidity_interaction,wind_pm2_5_interaction,time
35.94,36.0,995.0,3.09,130.0,203.89,0.05,1.04,118.49,1.54,56.68,118.92,14.15,4.0,152.0,83.0,152.0,0.49999999999999994,-0.8660254037844387,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,55.2,55.66,59.13,58.39,,,,,55.846666666666664,0.7574518686579051,55.2,56.68,58.01166666666666,2.5267482396682577,55.2,61.41,,,,,,,,,0.02681159420289858,-0.02928583661585893,,123.51,133.63,161.04,185.78,,,,,125.35333333333331,7.526249619387931,118.92,133.63,154.70833333333334,34.877981258476915,118.92,196.93,,,,,,,,,-0.03716298275443286,-0.359888039616751,,1291.6835999999998,46423.108583999994,-0.027070925825663283,1,0,1296.0,0,0,9.5481,0,1,-0.0010040160642570406,1,0,3212.6223999999997,0.02681159420289858,1,0,14141.966400000001,-0.03716298275443286,1,0,1.0816000000000001,0.05050505050505061,0,14039.880099999998,0.04249516100651074,1,41571.132099999995,0.06787827999790497,0,2.3716,0.0620689655172415,0,1293.84,111.0546,2037.0792,2040.48,175.1412,2025-06-16 10:00:00+00:00
36.94,32.0,995.0,4.12,130.0,215.52,0.05,1.14,121.31,1.66,58.21,115.42,14.58,4.0,152.0,81.0,152.0,0.258819045102521,-0.9659258262890682,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,56.68,55.2,55.66,59.99,,,,,56.696666666666665,1.5050692121405367,55.2,58.21,57.715,2.3460498715926663,55.2,61.41,56.711666666666666,2.723229477638413,52.7,61.41,,,,,0.02699364855328157,-0.02967161193532253,,118.92,123.51,133.63,194.22,,,,,119.28333333333335,4.0572199020187965,115.42,123.51,141.575,31.717069694409027,115.42,196.93,150.335,28.689193245731204,115.42,196.93,,,,,-0.0294315506222671,-0.4057254659664298,,1364.5635999999997,50406.97938399999,0.027824151363383454,1,0,1024.0,0,0,16.9744,0,1,0.0,1,0,3388.4041,0.02699364855328157,1,0,13321.7764,-0.0294315506222671,1,0,1.2995999999999999,0.09615384615384603,0,14716.116100000001,0.023799476749092774,1,46448.87040000001,0.05704056108686073,0,2.7556,0.07792207792207795,0,1182.08,152.1928,2150.2774,1862.72,239.82520000000002,2025-06-16 11:00:00+00:00
35.94,36.0,994.0,4.12,130.0,227.31,0.04,1.32,123.75,1.79,59.74,112.81,15.12,4.0,153.0,80.0,153.0,1.2246467991473532e-16,-1.0,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,58.21,56.68,55.2,61.41,52.7,,,,58.21,1.529999999999995,56.68,59.74,57.43666666666667,1.8709641008492484,55.2,59.74,57.298333333333325,2.53203056614228,53.37,61.41,,,,,0.026284143617935074,-0.027194268034521962,,115.42,118.92,123.51,196.93,136.51,,,,115.71666666666668,3.065784293347737,112.81,118.92,127.555,17.965240605124084,112.81,161.04,148.35999999999999,30.486890476220932,112.81,196.93,,,,,-0.022613065326633208,-0.4271568577667192,,1291.6835999999998,46423.108583999994,-0.027070925825663283,1,0,1296.0,0,0,16.9744,0,1,-0.0010050251256281673,1,0,3568.8676,0.026284143617935074,1,0,12726.0961,-0.022613065326633208,1,0,1.7424000000000002,0.1578947368421053,0,15314.0625,0.020113758140301696,1,51669.8361,0.05470489977728277,0,3.2041,0.07831325301204828,0,1293.84,148.0728,2147.0556,2150.64,246.1288,2025-06-16 12:00:00+00:00
36.94,34.0,994.0,3.09,130.0,245.05,0.03,1.93,123.88,1.97,61.98,112.97,17.33,4.0,154.0,80.0,154.0,-0.2588190451025208,-0.9659258262890683,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,59.74,58.21,56.68,59.13,53.37,,,,59.97666666666667,1.8961100530647672,58.21,61.98,57.91166666666666,2.6047373508026936,55.2,61.98,58.015833333333326,2.5375631056491024,54.34,61.98,,,,,0.037495815199196425,0.048198883815322,,112.81,115.42,118.92,161.04,138.53,,,,113.73333333333333,1.4628852768887388,112.81,115.42,119.54333333333334,8.001319057921997,112.81,133.63,146.23,32.08700643279428,112.81,196.93,,,,,0.0014183139792571797,-0.29849726775956287,,1364.5635999999997,50406.97938399999,0.027824151363383454,1,0,1156.0,0,0,9.5481,0,1,0.0,1,0,3841.5203999999994,0.037495815199196425,1,0,12762.2209,0.0014183139792571797,1,0,3.7249,0.46212121212121193,0,15346.254399999998,0.0010505050505049685,1,60049.5025,0.07804320091505001,0,3.8809,0.1005586592178771,0,1255.96,114.14459999999998,2289.5411999999997,2107.3199999999997,191.51819999999998,2025-06-16 13:00:00+00:00
35.94,34.0,995.0,5.14,130.0,269.55,0.0,2.78,121.64,2.23,64.86,115.31,21.28,4.0,156.0,81.0,156.0,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,61.98,59.74,58.21,55.66,54.34,,,,62.19333333333333,2.5666580086433832,59.74,64.86,59.445,3.5503788530239957,55.2,64.86,58.892500000000005,2.937838181693843,55.2,64.86,,,,,0.046466602129719314,0.16528925619834722,,112.97,112.81,115.42,133.63,144.76,,,,113.69666666666666,1.3994760924495424,112.81,115.31,116.49000000000001,4.090364286955261,112.81,123.51,143.77583333333334,33.31249573312838,112.81,196.93,,,,,0.020713463751438566,-0.1370949637057547,,1291.6835999999998,46423.108583999994,-0.027070925825663283,1,0,1156.0,0,0,26.419599999999996,0,0,0.001006036217303885,1,0,4206.8196,0.046466602129719314,1,0,13296.3961,0.020713463751438566,1,0,7.728399999999999,0.44041450777202074,0,14796.2896,-0.018082014853083583,1,72657.2025,0.09997959600081607,0,4.9729,0.13197969543147203,0,1221.96,184.7316,2331.0683999999997,2205.24,333.38039999999995,2025-06-16 14:00:00+00:00
33.94,43.0,996.0,0.0,0.0,293.31,0.0,3.27,120.09,2.62,67.28,117.11,25.37,4.0,157.0,82.0,157.0,-0.7071067811865471,-0.7071067811865479,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,64.86,61.98,59.74,55.2,55.46,,,,64.70666666666666,2.6533249581107,61.98,67.28,61.458333333333336,4.051470926301544,56.68,67.28,59.8775,3.591216874036382,55.2,67.28,,,,,0.03731113166820843,0.21884057971014492,,115.31,112.97,112.81,123.51,154.77,,,,115.13,2.0758612670418004,112.97,117.11,115.42333333333335,2.363587668495845,112.81,118.92,140.63750000000002,33.950433689826,112.81,196.93,,,,,0.015610094527794605,-0.05181766658570164,,1151.9235999999999,39096.28698399999,-0.055648302726766796,0,0,1849.0,0,0,0.0,0,1,0.0010050251256281673,1,0,4526.5984,0.03731113166820843,1,0,13714.7521,0.015610094527794605,1,0,10.6929,0.1762589928057554,0,14421.608100000001,-0.012742518908253841,1,86030.7561,0.08814691151919862,0,6.864400000000001,0.17488789237668168,0,1459.4199999999998,0.0,2283.4831999999997,2893.04,0.0,2025-06-16 15:00:00+00:00
33.94,43.0,997.0,0.0,0.0,311.73,0.0,3.46,118.04,3.08,67.92,116.65,29.03,4.0,157.0,82.0,157.0,-0.8660254037844384,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,67.28,64.86,61.98,56.68,58.39,,,,66.68666666666667,1.6139805864176502,64.86,67.92,63.33166666666667,3.998411768023238,58.21,67.92,60.671666666666674,4.22939891137206,55.2,67.92,,,,,0.009512485136742077,0.19830628087508817,,117.11,115.31,112.97,118.92,185.78,,,,116.35666666666668,0.9351648696019492,115.31,117.11,115.045,1.8084219640335406,112.81,117.11,134.87666666666667,31.360455508441984,112.81,196.93,,,,,-0.003927931005037966,-0.01908846283215604,,1151.9235999999999,39096.28698399999,0.0,0,0,1849.0,0,0,0.0,0,1,0.0010040160642570406,1,0,4613.1264,0.009512485136742077,1,0,13607.222500000002,-0.003927931005037966,1,0,11.9716,0.05810397553516822,0,13933.441600000002,-0.01707053043550666,1,97175.59290000002,0.06280045003579837,0,9.4864,0.17557251908396942,0,1459.4199999999998,0.0,2305.2048,2920.56,0.0,2025-06-16 16:00:00+00:00
32.94,46.0,997.0,0.0,0.0,330.09,0.0,3.52,116.12,3.47,67.67,115.73,32.32,4.0,157.0,81.0,157.0,-0.9659258262890683,-0.25881904510252063,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,1,67.92,67.28,64.86,58.21,59.99,,,,67.62333333333333,0.3225419869304129,67.28,67.92,64.90833333333333,3.3944331878336818,59.74,67.92,61.31166666666667,4.674522500326706,55.2,67.92,,,,,-0.0036808009422850674,0.16251503178148097,,116.65,117.11,115.31,115.42,194.22,,,,116.49666666666667,0.7026616065629432,115.73,117.11,115.09666666666668,1.8256250071319684,112.81,117.11,128.33583333333334,25.494800702864634,112.81,196.93,,,,,-0.007886840977282428,0.0026858430081442286,,1085.0435999999997,35741.33618399999,-0.029463759575721893,0,0,2116.0,0,0,0.0,0,1,0.0,1,0,4579.2289,-0.0036808009422850674,1,0,13393.432900000002,-0.007886840977282428,1,0,12.3904,0.01734104046242768,0,13483.8544,-0.016265672653337893,1,108959.40809999999,0.05889712250986423,0,12.0409,0.12662337662337664,0,1515.2399999999998,0.0,2229.0498,3112.82,0.0,2025-06-16 17:00:00+00:00
31.94,48.0,997.0,0.0,0.0,345.73,0.0,3.47,113.58,3.63,66.71,113.91,34.57,4.0,157.0,80.0,157.0,-1.0,-1.8369701987210297e-16,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,1,67.67,67.92,67.28,59.74,61.41,,,,67.43333333333334,0.63877486905249,66.71,67.92,66.07,2.282472343753606,61.98,67.92,61.75333333333334,4.928159039149563,55.2,67.92,,,,,-0.014186493276193368,0.11667224640107121,,115.73,116.65,117.11,112.81,196.93,,,,115.43,1.3944174410858474,113.91,116.65,115.27999999999999,1.5901069146440918,112.97,117.11,121.4175,13.745804070531975,112.81,161.04,,,,,-0.01572625939687211,0.009750908607392805,,1020.1636000000001,32584.025384000004,-0.030358227079538502,0,0,2304.0,0,0,0.0,0,1,0.0,1,0,4450.224099999999,-0.014186493276193368,1,0,12975.488099999999,-0.01572625939687211,1,0,12.0409,-0.014204545454545414,0,12900.4164,-0.021873923527385486,1,119529.23290000002,0.04738101729831268,0,13.1769,0.04610951008645525,0,1533.1200000000001,0.0,2130.7174,3202.08,0.0,2025-06-16 18:00:00+00:00
30.94,55.0,998.0,0.0,0.0,358.07,0.0,3.51,108.86,3.53,65.86,112.11,36.69,4.0,156.0,79.0,156.0,-0.9659258262890684,0.2588190451025203,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,1,66.71,67.67,67.92,61.98,59.13,,,,66.74666666666667,0.9055569188808771,65.86,67.67,66.71666666666667,1.1709255598315167,64.86,67.92,62.314166666666665,4.985093157392229,55.2,67.92,,,,,-0.012741717883375747,0.06260083898031632,,113.91,115.73,116.65,112.97,161.04,,,,113.91666666666667,1.8100092080809649,112.11,115.73,115.13666666666667,1.8564338573365875,112.11,117.11,117.33999999999999,5.996918905874503,112.11,133.63,,,,,-0.015801948907031793,-0.0076126405240328765,,957.2836000000001,29618.354584000004,-0.03130870381966189,0,0,3025.0,0,0,0.0,0,1,0.0010030090270811698,1,0,4337.5396,-0.012741717883375747,1,0,12568.6521,-0.015801948907031793,1,0,12.320099999999998,0.011527377521613813,0,11850.4996,-0.04155661207959149,1,128214.1249,0.03569259248546541,0,12.460899999999999,-0.02754820936639124,0,1701.7,0.0,2037.7084,3622.3,0.0,2025-06-16 19:00:00+00:00
30.94,55.0,997.0,0.0,0.0,375.04,0.0,3.73,103.26,3.44,66.66,112.89,39.96,4.0,157.0,80.0,157.0,-0.8660254037844386,0.5000000000000001,-0.10116832198743204,-0.9948693233918952,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,65.86,66.71,67.67,64.86,55.66,,,,66.40999999999998,0.4769696007081505,65.86,66.71,67.01666666666667,0.7578038444523498,65.86,67.92,63.23083333333333,4.650392863821167,55.2,67.92,,,,,0.012146978439113276,0.02775208140610541,,112.11,113.91,115.73,115.31,133.63,,,,112.96999999999998,0.9026627277143058,112.11,113.91,114.73333333333333,2.0626746390707282,112.11,117.11,115.61166666666666,3.221887739518434,112.11,123.51,,,,,0.006957452502007078,-0.020986904865146094,,957.2836000000001,29618.354584000004,0.0,0,0,3025.0,0,0,0.0,0,1,-0.0010020040080159776,1,0,4443.5556,0.012146978439113276,1,0,12744.1521,0.006957452502007078,1,0,13.9129,0.06267806267806275,0,10662.627600000002,-0.05144221936432114,1,140655.00160000002,0.04739296785544744,0,11.833599999999999,-0.025495750708215303,0,1701.7,0.0,2062.4604,3666.2999999999997,0.0,2025-06-16 20:00:00+00:00
